,Location,Retweet_Count,Date,Tweets
17786,,6,Fri Feb 28 16:54:20 +0000 2020,#SignsYoureAHypochondriac any of the below 1) You have #TrumpDerangementSyndrome  2) You tweeted #TrumpLiesAboutCoronavirus 3) You tweeted #TrumpVirus  4) You tweeted #PencePandemic 5) You listen to #NPR  6) You listen to #CNN  7) You listen to #MSNBC  ... and you believe it all.
17787,Citizen of The World,1,Fri Feb 28 16:34:12 +0000 2020,RT @10WallStreet: Dump Stocks Today and Buy Them Back CHEAPER Next Week. Why Buy and Hold for the Losses? #msnbc #foxnews #nytimes #wapo #wâ€¦
17788,,0,Fri Feb 28 15:34:08 +0000 2020,I have two SEC filings! AECOM was fraudulent and their managers never helped me get to the FBI! The next week or so I was kidnapped!!!!! #npr #EmmaWatson #christianity
17789,,0,Fri Feb 28 15:32:20 +0000 2020,I have two SEC filings! AECOM was fraudulent and their managers never helped me get to the FBI! The next week or so I was kidnapped!!!!! #ABC #NBC #cbs #Dateline #msnbc #NPR #Trump2020 #Bloomberg #CEO #investing #business #money #KimKardashian
17790,Citizen of The World,1,Fri Feb 28 14:31:42 +0000 2020,Dump Stocks Today and Buy Them Back CHEAPER Next Week. Why Buy and Hold for the Losses? #msnbc #foxnews #nytimes #wapo #wsj #cnbc #npr #politico #huffpost #drudge #401k #bbc #ecb #fed @realDonaldTrump #aarp
17791,Citizen of The World,1,Fri Feb 28 13:48:12 +0000 2020,RT @10WallStreet: My Advise Turn Off #CNBC ...These People Obviously Don't Know What Their Talking about...And They Never Did. Its a Bubbleâ€¦
17793,Citizen of The World,1,Fri Feb 28 12:48:58 +0000 2020,My Advise Turn Off #CNBC ...These People Obviously Don't Know What Their Talking about...And They Never Did. Its a Bubble #GetOverIt #msnbc #foxnews #nytimes #wapo #wsj #cnbc #npr #politico #huffpost #drudge #401k #bbc #ecb #fed  @realDonaldTrump  #aarp
17816,"Durango, Colorado",1,Fri Feb 28 02:12:22 +0000 2020,"So much of what is broadcast on #NPR or #PBS is educational, inspiring, artistic, compassionate and helpful.  No wonder the right hates public broadcasting so much."
17817,,1,Fri Feb 28 01:22:27 +0000 2020,RT @Sissifuss2: @hereandnowrobin @WhatXiSaid @Northeastern @newton_ps @hereandnow @NPR If there was ever a reason to love @hereandnow thisâ€¦
17818,,1,Fri Feb 28 00:15:33 +0000 2020,"@hereandnowrobin @WhatXiSaid @Northeastern @newton_ps @hereandnow @NPR If there was ever a reason to love @hereandnow this story is it. Such a beautiful story about humanity, love, hope, selflessness, joy and doing something for others. This is why I list"
17819,N 44Â°20' 0'' / W 75Â°53' 0'',0,Thu Feb 27 19:46:32 +0000 2020,@JebBush Take a few minutes and listen to @NPR.  Taxpayers pay #NPR to tell us how America is the root cause of all the world's evils.  #fakenews
17820,Citizen of The World,1,Thu Feb 27 19:30:14 +0000 2020,"RT @10WallStreet: If 30,000+ Die of #SeasonalFlu in USA Why NOT Just Fold #CoronaVirus Deaths into Seasonal Flu Numbers and AVOID THE PANICâ€¦"
17822,"Washington, DC",0,Thu Feb 27 18:27:26 +0000 2020,I need to find some new radio stations. I'm locked into #NPR #SportsJunkies #Bloomberg #PFW and #WTOP for years.
17827,Mumbai,0,Thu Feb 27 15:34:02 +0000 2020,"Follow Bihar, pass resolution on NPR CM #UddhavThackeray should take a cue from the Bihar Assembly, which passed a resolution to update #NPR according to 2010 format,and adopt a similar step in the MVA-ruled state - Samajwadi Party MLA Abu Azmi Said @abufarhanazmi  @abuasimazmi"
17831,Philadelphia,0,Thu Feb 27 14:41:43 +0000 2020,Whoever this epidemiologist is from @HopkinsMedicine is full of shit. Sheâ€™s pushing Trumps talking points and hasnâ€™t answered one question fully on @BBCWorld regarding the corona virus #npr
17835,Citizen of The World,1,Thu Feb 27 11:39:08 +0000 2020,"If 30,000+ Die of #SeasonalFlu in USA Why NOT Just Fold #CoronaVirus Deaths into Seasonal Flu Numbers and AVOID THE PANIC? Who'd Know the Difference? #msnbc #foxnews #nytimes #npr #cdc #politico #huffpost #drudge #wallstreet #wsj #cnbc @realDonaldTrump #china"
17845,"Coachella, CA",0,Thu Feb 27 04:27:57 +0000 2020,"I want a gram of dab, npr tiny desk concert, and cold fizzle kind of night.....every night.  #freetime #npr"
17846,,0,Thu Feb 27 02:48:16 +0000 2020,"I'M IN PASO ROBLES HIDING OUT IN A MOBILE HOME PARK!! IM TIRED OF BEING A VICTIM BECAUSE YOU WANT ME TO BE SUPER ATTRACTIVE AS A PERSON IN DINANCE. I'VE BEEN BEATEN UP, RAPED, AND TORTURED!! PLEASE STOP THE ABUSE!! PLEASE RESPECT MY DECISION TO REMAIN AT PEACE!! #abcnews #npr"
17847,Global,0,Thu Feb 27 02:14:06 +0000 2020,When a predator openly basically says itâ€™s a â€œGrey areaâ€ to #rape #sexuallyassault and #SexuallyHarass prey and publications like  #NPR  @NPR supposedly continue to support them as their #TinyDeskWinner no wonder they continue to feel so emboldened/entitled #Injustice
17848,Massachusetts,0,Thu Feb 27 01:47:37 +0000 2020,I have a *fairly* long commute and heard the whole @POTUS briefing on #coronavirususa (via #npr of course) and it was like a movie.
17849,New York,0,Thu Feb 27 00:33:35 +0000 2020,@ninaturner @RevDrBarber @BernieSanders But..NPR told me today that Black community supports #Biden? LOL. Public radio would never lie to me would they? #NPR gets most of their funding from sponsors like big banks and other multinational corps. Who's inte
17850,,0,Thu Feb 27 00:20:32 +0000 2020,"Wtf is donald trump even talking about, the dude just blame the democrats for the corona virus when the question was about the stock market over reacting not the democrats. Also the travel ban was mostly african and middle east you racist not china. #DonaldTrump #NPR"
17851,,0,Thu Feb 27 00:07:53 +0000 2020,@AndrewFeinberg @SecAzar @CDCgov Just heard warnings about  facial hair and protective  face masks on #NPR
17852,,0,Wed Feb 26 23:44:04 +0000 2020,I had #NPR on today at the house and now DJT is on and i can't understand a damn thing he's saying. Srsly. He may still think this thing is all abt beer.  #DumbDonald
17853,ðŸ‡ºðŸ‡¸,0,Wed Feb 26 23:23:25 +0000 2020,At least #NPR Has #news And #educational #interviews  #Republican #radio Is #just #complaining about #Democrats  #RushLimbaugh
17856,,0,Wed Feb 26 19:44:04 +0000 2020,@ayesharascoe @TheHilltopHU Donated because I'm a DC student and I will do anything for Ayesha. #NPR
17857,,0,Wed Feb 26 19:15:20 +0000 2020,I DATED A COUPLE OF ETHNIC PEOPLE AND ANOTHER BLACK MAN!!! #NBC #Trump2020 #CBC #dateline  #ABC #NPR #Trump #Obama
17858,,0,Wed Feb 26 19:10:23 +0000 2020,LESLEY MEDINA; DIXON; AND THE VENTURA POLICE DEPARTMENT KILLED MY BABY BY POISONING ME!!  #Bloomberg #Trump2020  #Trump  #NPR
17859,Hyderabad,0,Wed Feb 26 19:06:06 +0000 2020,We donâ€™t want #NPR ... We want #NJR #NoJOBSRegister... Count how many Donâ€™t have Jobs in India and Get them Jobs... #NoNRC #delhivoilence
17861,"Georgia, USA",0,Wed Feb 26 18:27:18 +0000 2020,I was listening news on #npr this morning and listen reporting from @sushmitza she totally blame Hindu group for riots in Delhi. How one group can be responsible for riot? Itâ€™s impartial reporting! #npr has quite reputation for unbiased news but such partial reporting certainly
17863,Alaska,2,Wed Feb 26 18:23:57 +0000 2020,"NPR..stop amplifying hate. Because that is what you do when you go into the back kitchen in NC and talk with a low-wage worker with no health insurance that ""wants nothing to do with Obama"" and is therefore supporting Trump, and then broadcast that interview to America on #NPR."
17864,"Oregon, OH",0,Wed Feb 26 18:09:18 +0000 2020,"@middleageriot hmmm, looks like your Bernie and NPR tweet has been deleted?  Still gonna answer, lol. for once I don't agree with you.  Granted, it's because I don't think #NPR gives out bullshit.  As for Bernie, #NoBernie"
17866,,0,Wed Feb 26 17:32:17 +0000 2020,SORRY I GAINED 58LBS SINCE BEING IN AND OUT OF TRAUMA; HOSPITALIZED; AND FOR HAVING PNUEMONIA!! YOU SHOULDNT FOLLOW A RAPE VICTIM DUE TO YOUR OWN LOW SELF ESTEEM!! #HillaryClinton #EmmaWatson #KimKardashian #Trump #cbs #Trump2020 #NPR
17867,,0,Wed Feb 26 17:04:42 +0000 2020,I'M A RAPE VICTIM AND HOSTAGE SURVIVOR; ARE YOU JEALOUS OR SOMETHING!! DO YOU HAVE A PROBLEM WITH YOURSELF?? WEAK WOMEN GO AFTER ATRONGER FEMALES!! #AngelinaJolie #EmmaWatson #KimKardashian #cbs #npr
17868,,0,Wed Feb 26 16:56:18 +0000 2020,GLAD YOU THREE ARE SO  INTERESTED..BY THE WAY I MOVED TO DENVER IN DECEMBER I WAS FIRST ASSAULTED THE FOLLOWING YEAR IN APRIL. STUPID SLUTS. THERES PROOF; AND THERE IS POTENTIALLY  ANOTHER RAPE VICTIM!!!:) #ABC #MSNBC #NPR
17869,Jersey Shore,0,Wed Feb 26 16:50:57 +0000 2020,"I would make a donation to @WNYC but Iâ€™ve found their coverage of @BernieSanders to be disappointing and therefore Iâ€™ve been tuning in way less. So maybe in the future, but not for now. Donations are going to @BernieSanders #npr"
17870,,0,Wed Feb 26 16:07:16 +0000 2020,@MarcusPlescia thanks for your information and level-headedness while interviewing on NPRâ€™s 1A. The media has been running with the doom and gloom scenarios about COVID-19. #NPR #CoronavirusOutbreak #COVIDãƒ¼19
17871,,0,Wed Feb 26 16:01:38 +0000 2020,One thing is clear about #delhivoilence that those will get excluded in the #NPR process are burning vehicles and houses. They don't follow Indian Constitution cause they are not Indians and from whom are they getting support? YESS The #UrbanNaxals ! #DelhiRiots
17882,Citizen of The World,2,Wed Feb 26 12:37:12 +0000 2020,Time to Let #BernieSanders Take on #Trump2020 and See What Happens.ðŸ¤«My Hunch is Ordinary Voters Aren't That Happy with Current Situation.ðŸ˜Ÿ #Trump Gives them a Way to VENT Without Solving the Problems. #msnbc #foxnews #nytimes #aoc #npr #aarp #cnn #Bloomberg2020 @realDonaldTrump
17885,Detroit,0,Wed Feb 26 11:33:07 +0000 2020,@realDonaldTrump #NPR Communist radio out of Detroit is talking about  EU cross border banking? Small banks of #Germany  Banking consolidation leads to too big to fail and  Too big to fail leads to bankruptcy for U and riches or the conman.  Trust us we k
17886,,0,Wed Feb 26 10:09:00 +0000 2020,@ParsiMahdi @JZarif @realDonaldTrump ISIS is a media/government invented story  cobbled together by magnifying crimes of specific subgroups    and funding and arming thugs to make trouble    to excuse US bombs to crush an Iraq rebellion #ISISMASK #CIA Rep
17887,,0,Wed Feb 26 10:05:55 +0000 2020,@kid_prairie @JZarif @realDonaldTrump ISIS is a media/government invented story  cobbled together by magnifying crimes of specific subgroups    and funding and arming thugs to make trouble    to excuse US bombs to crush an Iraq rebellion #ISISMASK #CIA Re
17888,,0,Wed Feb 26 10:05:13 +0000 2020,@dsh746955 @JZarif @realDonaldTrump ISIS is a media/government invented story  cobbled together by magnifying crimes of specific subgroups    and funding and arming thugs to make trouble    to excuse US bombs to crush an Iraq rebellion #ISISMASK #CIA Repe
17889,,0,Wed Feb 26 10:04:54 +0000 2020,@ZKERGAYE @mehrdadt1987 @JZarif @realDonaldTrump ISIS is a media/government invented story  cobbled together by magnifying crimes of specific subgroups    and funding and arming thugs to make trouble    to excuse US bombs to crush an Iraq rebellion #ISISM
17890,,0,Wed Feb 26 10:03:58 +0000 2020,@DottedMushroom @JZarif @realDonaldTrump ISIS is a media/government invented story  cobbled together by magnifying crimes of specific subgroups    and funding and arming thugs to make trouble    to excuse US bombs to crush an Iraq rebellion #ISISMASK #CIA
17892,,0,Wed Feb 26 09:16:20 +0000 2020,RAVER? I HAVE A LOVE SO COMPASSIONATE FOR SYMPHONY! A FANTASTIC LOVE FOR PEOPLE; CULTURE; SOCIETY; AND INTERPERSONAL RELATIONSHIONSHIPS!! I'M AM COMPLETELY BEAUTIFUL INSUDE AND OUT!! I AM NOT JUST A HUMANITARIAN BUT AN ECONOMIST!! #NPR #CBSNews #cbs
17893,,0,Wed Feb 26 08:56:26 +0000 2020,WE HAVE TO LOOK AT THE FUTURE OF OUR NATURAL RESOURCES AND UNDERSTAND ITS TIME TO REINVEST IN AMERICA! INDIVIDUALLY AND AS A PUBLIC!!  WE GIVE; BUT NOW IT'S TIME TO GIVE BACK TO AMERICA!!! #NPR #cbs #ABC
17898,,0,Wed Feb 26 07:41:25 +0000 2020,"SLOW RIDER I DON'T THINK SOOO!! WE NEED A FERRARI!!! I ""MANUALLY"" GOT THIS DOWN! LITERALLY AND FIGURATIVELY!! WE ARE DONE WITH THIS DEBT TRAP! PLEASE VOTE FOR ME!!  #CBS #NPR #BlackLivesMatter"
17899,,0,Wed Feb 26 06:45:05 +0000 2020,DIXON AND LESLEY KIDNAPPED ME WHILE TRYING TO TURN IN AECOM FOR FRAUD!!   #NPR
17900,,0,Wed Feb 26 06:37:59 +0000 2020,PLEASE ASK ME ABOUT MY JOURNEY; ALMOST GOING BANKRUPT INORDER TO FILE TWO SEC CLAIMS; ONE INVOLVING KIDNAPPING!! TURNING IN MY EX FIANCE FOR MY KIDNAPPING AND MURDER!! I GRADUATED WITH HONORS EVEN IN MY MASTERS PROGRAM!! PLEASE READ SOME OF MY STORY ON TWITTER; IT'S HUGE!! #NPR
17902,Citizen of The World,1,Wed Feb 26 06:29:28 +0000 2020,RT @10WallStreet: Remember a few days ago the News was Mom and Pop Investors are FINALLY Jumping into #WallStreet Stocks? There's a Lessonâ€¦
17906,,0,Wed Feb 26 05:33:21 +0000 2020,MY IDEAS RANGE FROM REAL ESTATE PROPERTY CAPS/ PURCHASING POWER; WELFARE; SOCIAL SECURITY; HUMAN RESOURCES; EDUCATION; AND SO FORTH!! #NPR #CBSNews #CBS #dateline
17907,,0,Wed Feb 26 05:04:14 +0000 2020,"BYE ANGELINA JOLIE AND KIM KARDASHION FOR BEING PSYCHOPATHS AGAINST AN ALPHA NEW WAVE FEMINIST!! PER THE FBI THEY HAVE TRIED TAKING ME OUT. SO HAS MY AUNT LAUREEN A.K.A. ""LOLLY"", the CEO OF AMERICAN EXPRESS!!!  #CBSNews #cbs #EmmaWatson #NPR"
17908,,0,Wed Feb 26 04:49:23 +0000 2020,"DIXON IS SO GUILTY SO IS BILLY HUTTON; A POLICE OFFICER!! DIXON CARVED A BUNCH OF STALKER/ MURDEROR ITEMS ONTO THE CEILING, AFTER CLORAFORMING ME!!  HE  AND LESLEY SPRAY MY BELONGINGs AND PUT A BROWN RECLOUSE ON ME!  #Trump2020 #cbs #NPR #Obama"
17911,,0,Wed Feb 26 04:28:25 +0000 2020,CHRIS MEYERS IS GUILTY!! SO IS RUBY DICHERICO AND MIKO SHIMA!! TESE WERE FRIENDS OF MINE IN HIGH SCHOOL!! THEY WERE RIDICULOUSLY STUPID THEY WORKED WITH VENTURA POLICE DEPARTMENT TRYING TO COVERUP MY KIDNAPPING!  #CBS #FBI #NPR #MSNBC
